Neurofibromatosis,2
post concussive syndrome,2
Heat rash,3
Seizure,1
Reflex Sympathetic Dystrophy,2
Dry skin,40
stressed,561
SIBO,9
Aortic valve regurgitation,2
Food allergy,4
SHAPHO Syndrome,1
Peptic ulcer,4
Microscopic colitis,1
Abdominal pains,3
Iron deficiency anemia,1
Mycoplasma pneumoniae,2
Urinary Pain,21
tingling hands,10
Indeterminate Colitis,2
Itchy skin (pruritus),3
Sjogren's,1
Temporomandibular Joint Disorder,1
pituitary dysfunction,2
Bronchitis,4
Cat allergy,2
Rheumatoid arthritis,72
Fibro CFS,2
Marfan syndrome,2
Abdominal aortic aneurysm,1
feet ankle swell,1
Takayasu's arteritis,1
Proctitis,1
Heart disease,4
Diabetes,26
Rosacea,6
Sickle cell anemia,2
Crohn's disease,113
IBD,1
Cavernous malformations,1
Fungal rash under breast,1
MCAS,4
Head Injury TBI,2
Psoriatic arthritis,25
Raynauds Phenomenon,1
Biting,1
Dizziness,227
Tension headache,23
Suicidal,1
Neurogenic Bladder,5
First degree hemorrhoids,1
Foot swelling,1
Lyme disease,65
ALD,4
Lipedema,1
Period,15
EDS,3
Achilles Tendonitis,1
Allergic Rhinitis,2
Caries,3
morning tiredness,1
Snoring,2
Bags under eyes,1
Tendon pain,1
Bipolar Type 1,11
Dandruff,1
hypersomnia,7
Allergies,89
Post Traumatic Stress Disorder,1
Tingling in Feet,1
Bunion Surgery Healing Left,1
Chronic anxiety,2
Borderline personality disorder,26
Alpha Gal,2
Dark Triad,1
IBS,117
deafness (left ear),2
Neropathy,1
Grand mal seizure,2
systemic lupus erythematosus,12
Fatigues,1
Eosinophilic colitis,2
Celiac disease,41
apthous ulcers,1
Elhers-Danlos syndrome,1
Absence seizure,4
Familial adenomatous polyposis,1
Sinus tachycardia,1
Executive Dysfunction,1
Hip stiffness,3
Type 2 diabetes,6
Face Pain,2
Reactive arthritis,1
Patellofemoral subluxation,1
Left ventricular hypertrophy,1
lymphocytic colitis,2
Basilar Artery Migraine Disorder,1
right hip pain,3
Sinus headaches,6
Cystic fibrosis,2
Hirshprungs,2
spondyloarthropathy,3
ovary pain,3
Ankle Pain,4
OBBI,1
Menstruation,11
Neck pain,202
hand pain,13
Constipation,199
bloating,12
stiff neck,1
RSD,2
Pleurisy,3
Factor V Leiden,3
Dysthymia,10
Myalgic encephalomyelitis,22
Sciatica,11
ME/CFS,1
Tennis elbow,2
CFS,1
Lichen planus,2
Heart failure,1
Polycystic ovary syndrome (PCOS),18
Urticaria pigmentosa,1
Mast Cell Activation Syndrome,22
Foot Pain,11
Breast cancer,2
sob,8
Sensitive skin on back,1
Bipolar type II,29
dull pain,3
Occult Spina Bifida,5
Binge-eating disorder,4
Psoriasis,49
Neural Intestinal Dysplasia,2
Chronic Pain,34
Sleep Issues,1
Obesity,10
Syncope,3
GERD,63
Temporal lobe seizure,2
CPTSD,14
Hyperandrogenism,1
Punching Wall,1
Cutting,1
Esophageal spasms,1
Heart arrhythmias,2
Osteomalacia,2
Back pain,302
Inflammatory Arthritis,4
Deep vein thrombosis,2
Anterior cutaneous nerve entrapment syndrome,1
Herniated disks,2
Trapped nerve,2
Ventricular fibrillation,1
sleepiness,61
Depressed Mood,8
Dystonia,3
silent migraine,2
TMJ disorders,27
Leg pain,87
Vulvodynia,8
Fibro fog,6
Chiari malformation,8
Menstrual pain,5
Right Knee Pain,2
PTSD,36
Arm pains,2
Behcet's disease,5
cluster headaches,1
Benign Paroxysmal Positional Vertigo,3
Arthrogryposis,1
CREST syndrome,2
aspergers,3
Intractable migraine,1
spondylolisthesis,3
Cortical visual impairment,1
Pernicious Anemia,7
diverticulosis,1
OCD,7
Inflammatory bowel disease (IBD),3
Crying,67
Multiple sclerosis,26
Polyneuropathy,1
irritability,9
vertigo,7
Mixed connective tissue disease,5
Pseudotumor cerebri,5
Lumbar Spinal Pain,1
Bursitis,6
Finger pain,33
Hay fever,12
Muscle spasms,53
peripheral venous insufficiency,2
Unspecified Myopathy,1
Cushing's,1
Infectious diseases,1
Sore throat,49
Achalasia,1
Frozen shoulder,2
Androgenetic Alopecia,1
dizzyness,1
Work,15
Thoracic outlet syndrome,1
Peripheral neuropathy,27
ITB/glut med/bursitis pain,1
Syringomyelia,6
Canker sore,3
MS,1
C-PTSD,19
Endometriosis,74
Crohns,17
Costochondritis,21
Histamine intolerance,5
Hyperacuisis,1
Crazy Driving,1
Autoimmune illness,1
Raynaud's disease,37
Atopic dermatitis (eczema),6
Muscular dystrophy,1
Chronic cough,2
Eczema,44
Cerebral palsy,2
Depression,547
gluten intolerance,1
Craniocervical Instability,6
Anxiety,589
Nocturnal Emissions,4
Anus pain,1
Drug addiction,4
Migraine,287
Irritable bowel syndrome,121
Stomach Pain,417
Post-traumatic stress disorder (PTSD),6
mycoplasma,1
PCOS,1
Myoclonus,1
Hyperadrenergic Dysautonomia,2
spondylitis,2
Compulsive Skin Picking,1
 Low White Blood Count Disorders,2
Muscle aches,1
Itch,8
Urethra pains,2
Secondary hypertension,2
unknown,4
Hip labral tear,1
tired,846
Hip warmth,1
Osteoarthritis,27
Chronic Regional Pain Syndrome,3
Sleep apnea  central,1
Numb Hand,2
Procrastination,4
pains,2
Financial stress,1
Vulvar Vestibulitis,3
Generalized anxiety disorder,63
Tendinitis,7
PANDAS,2
Tonsillitis,2
Premature ventricular contractions,1
Epistaxis,2
Coccydynia,2
Teen depression,1
Vulval pains,2
fatique,8
Scoliosis,17
Gas and gas pains,5
Muscle weakness,4
Amenorrhea,1
Cardiomyopathy,3
Bartonella,3
Tourette syndrome,3
RSI,4
Low oxygen saturation,2
Pancreatitis,1
Sacroiliitis,8
Cancer,2
Nightmare disorder,2
Skin Picking,2
vitamin D deficiency,10
Aphasia,13
Gingivitis,2
Sensory Processing Disorder,7
Hypersomnolence,3
Dyslexia,2
Impaired Gastric Empyting,1
Internal hemorrhoids,1
Urinary tract infection,1
social anxiety,4
Polycystic Ovaries,7
Peripheral nerve injuries,1
Bruxism,1
Autoimmune pancreatitis,1
Shakiness,1
Seasonal affective disorder (SAD),1
Overactive bladder,11
Autoinflammatory,1
Polycystic ovary syndrome,16
Vasovagal syncope,6
Hair loss,30
Strep throat,1
major depressive disorder,13
Autonomic neuropathy,8
Sarcoidosis,6
Uterine fibroids,2
Sleep apnea,19
radiculopathy,1
Rectovaginal fistula,1
Cystitis,2
FODMaP sensitivity,1
ACL injury,1
Tannin Intolerance,1
Legally Blind,1
Nausea,362
Glucose Intolerance,1
Fibromyalgia,371
COPD,4
trouble walking,2
Adult ADHD,21
Lymphoma,2
Chronic Headache,1
Breast pain,10
Crohn’s Disease,2
itchy skin,13
Schizoid personality disorder,2
Stiffness,57
Panic disorder,2
Elhers Danlos (hypermobility),1
Primary biliary cirrhosis,1
Crash Day,10
Lethargy,1
major somnolence,2
Sore joints,1
Parkinson's disease,2
Asthma attack,4
Impulsivity,14
Dropping things,1
Spastic lower body,3
Chronic constipation,10
Fluid Retention,2
Exercise headaches,1
mouth ulcers,2
Adjustment disorders,2
Excema,3
Hip dysplasia,1
Welts (Allergy),1
High blood pressure,23
CKD,1
Spina bifida,1
Congenital heart disease,1
Babesia,5
Migraine with aura,16
SI joint,1
Mitochondrial Disease,1
Kidney cancer,1
Autism spectrum disorder,32
Tachycardia,52
Broken ankle/broken foot,1
Delayed sleep phase,1
Cyclic vomiting syndrome,3
selective polysaccharide antibody deficiency,2
Broken Foot,2
bunion (left foot),2
Graves' disease,5
Atypical depression,5
Orthostatic hypotension (postural hypotension),14
paranoia,3
Mood disorders,5
pinching pain,2
Mania,3
Diverticulitis,1
addison Biermer,1
Diabetes Type 2,1
Social anxiety disorder,18
Fructose intolerance,2
uctd,4
histamine response,1
Light Sensitivity,1
hiv,3
Dental pain,3
Colin Spasms,1
Arthritis,65
Prostatitis,2
Dysphoria,5
Thirst,5
Eyestrain,2
chronic pain syndrome,1
Stickler syndrome,1
Suicide and suicidal thoughts,1
Pollen Allergy,1
ID Hypersomnia,1
Fecal incontinence,6
inappropriate sinus tachycardia,8
Hunger,15
Anorexia nervosa,2
Bicipital tenosynovitis,1
Nemaline Myopathy,1
Idiopathic hypersomnia,90
Mast cell activation disorder,1
weight gain,1
Myofascial pain syndrome,8
Cramps,33
psychopathy,3
Hidradenitis suppurativa,6
Rectocele,2
Epstein-Barr,1
Urinary Frequency,10
Wide spread pain,1
Urinary Urge,1
Systemic mastocytosis,4
chronic daily headache,3
Irritable Bladder,7
Group B strep disease,1
Chronic illness,2
systemic sclerosis,1
Alcoholism,2
Collagenous colitis,8
Soy allergy,2
Left thigh skin itching,1
Tinnitus,39
Herniated disk,4
Stroke,2
Insomnia,221
Meralgia paresthetica,1
ccm2,2
vaginal sores,1
Candida Overgrowth,3
Chronic Nausea,1
Thoracic Spine Injury,1
Urinary Urgency,4
Spondylitis  crohns diseasecopd,1
brain fog,27
Enteropathic Arthritis,2
confusion,5
Spastic legs,5
weak,8
Cough headaches,2
Exercise Intolerance,18
Chronic Pancreatitis,5
Bicuspid Aortic Valve,2
Hemorrhoids,4
Indigestion,9
Bipolar type 2,1
Visual snow,3
Gastritis,12
PSC,1
Postural Orthostatic Tachycardia Syndrome,47
Chronic sinusitis,9
chronic abdominal pain,1
Keratosis pilaris,1
Astigmatism,4
Dehydration,12
Adult Still's disease,2
Dislocation,3
Inattention,19
Oral sores,1
Seborrheic dermatitis,3
Occult Tethered Cord,3
Bipolar disorder,32
Diarrhea,326
Chronic fatigue syndrome,173
Mixed Connective Tidsue Disease,2
Spinal stenosis,2
Complete Freak Out,1
Elhers Danlos Syndrome,1
Polymyositis,2
Complex partial seizure,1
TMJ,2
other joint pain,1
BPD,1
Rapid heartbeat,1
Polycystic kidney disease,3
Stomach,1
Acute sinusitis,2
Photosensitivity,1
Dyshidrosis,2
Spasticity,8
Sudden cardiac arrest,1
wheezing,2
Hayfever,6
faintness,1
Torn meniscus,1
Phobias,3
mood swings,4
Extreme Hunger,1
Bulimia nervosa,2
Bipolar High,1
Hiatal hernia,10
Morphea,1
Mental illness,2
Trigeminal neuralgia,6
Low hemoglobin,1
neuro sarcoidosis,3
Thyroid nodules,1
Mild cognitive impairment (MCI),1
Facial pain,1
Anus bleeding,1
Knee pain,138
Urinary incontinence,9
Sleep disorders,18
Tension Headaches,1
sore neck,5
Hot flashes,22
Pyrrole disorder,2
Epstein barr,1
Swollen lymph nodes,9
Dysautonomia,48
Feet,1
Schizophrenia,4
Neuropathic pain,1
persistant daily headache,2
excessive daytime sleepiness,5
CRPS,6
Cold,25
Esophageal hernia,1
Colon polyps,1
genital sores,1
Icthyosis,2
Bronchiectasis,1
Asthma,122
Osteitis Pubis,1
Mystery,1
Body pain,3
joint pain,66
Insulin Resistence,1
Shingles,1
Narcolepsy,31
Back,1
Primary sclerosing cholangitis,2
Chronic hives (urticaria),6
Mastocytosis,1
Pulmonary fibrosis,1
Coeliac Disease,1
Elbow Pain,2
Fever,47
Depersonalization-derealization disorder,5
Discogenic Disease,1
Intestinal obstruction,2
Pyroluria,1
Parathesis,1
Hashimotos disease,1
Right ovary pain,1
Nonallergic rhinitis,3
duanes syndrome,2
Long QT syndrome,1
Rib Dysfunction,2
Ulcerative colitis,86
Abdominal Migraines,1
sickness,3
Angina,2
Acute myelogenous leukemia (AML),1
Undifferentiated Connective Tissue Disease,8
Eosinophilic esophagitis,2
Bilateral Mastectomy,1
Hepatitis C,2
Food Intolerances,7
Coarctation of the aorta,2
Essential tremor,4
Degloving Injury Left Upper Thigh,1
Bile reflux,2
Kidney stones,4
Abdominal pain,283
Sprained ankle,1
ARDS,1
Tiredness,25
Oral lichen planus,1
Pericardial effusion,1
Complex regional pain syndrome,7
Rotator cuff injury,3
Orthorexia,3
occipital neuralgia,10
urge to pee,2
Athopy,1
Nonulcer stomach pain,1
gender dysphoria,1
Cold sore,2
Neurocardiogenic Syncope,1
NFCI,1
Angioedema,5
Frustration,1
Falls,1
tension myositis syndrome,1
spinal problems,1
Extreme Thirst,2
Carpal tunnel syndrome,9
itchy bumps,1
just general poorly,2
Mononucleosis,2
shooting pain,2
vitamin b12 deficiency,1
Chest pain,133
Hands,1
allodynia,4
Tummy ache,7
Folliculitis,2
Addison's disease,12
Gastritis ,2
High cholesterol,8
Plantar fasciitis,18
Chronic Neck Pain,2
Autoimmune hepatitis,1
Psychosis,6
Lymphedema,3
Avoidant Personality Disorder,1
Cyclothymia,4
Myasthenia gravis,7
bunion left foot,2
shoulder,1
Schizoaffective disorder,4
Prediabetes,6
Panic attacks,13
Rebound headaches,2
Heart palpitations,2
Ovarian cysts,10
Gilbert's syndrome,2
Hypothyroidism,72
Polyarthralgyia,1
Severe acute respiratory syndrome (SARS),1
Toothache,8
upper body sweating,3
fibromyalgia ,33
Sick,2
pudendal neuralgia,1
Acne,45
Dry mouth,41
Adrenal Insufficiency,3
Ileostomy,1
Kleine-levin syndrome,1
Low blood pressure side-effects,1
Anterior prolapse (cystocele),1
sinus drainage,1
AMN,2
Nickel allergy,1
Enlarged Prostate,3
Enlarged liver,2
Polycythemia vera,1
Oppositional defiant disorder (ODD),1
Alpha Wave Intrusion vivid dreams,2
Acid Reflux,59
Dysmenorrhoea,2
Complex partial seizures,2
Seasonal Affective Disorder,1
Muscle Spasm,1
Gallstones,1
Scleroderma,4
Hemiplegia,1
eating problems,2
under active thyroid,2
Esotropia,1
Sleep apnea  obstructive,2
Pain,149
Barrett's esophagus,2
Gastric dumping,1
Endocrine disorder,2
Fibroadenoma,3
alpha wave intrusion,2
Edema,2
Aquagenic Urticaria,1
Sjögren's syndrome,1
Back pain at worst,2
fear,1
Low sex drive,4
Plantar Fascitis,1
sweat,1
T.M.J,1
Chronic Back pain,10
Shoulder pain,131
Flaky skin on face,1
Osteoporosis,7
Muscle pain,166
ostheopenia,2
cervical herniated disc,1
Chronic pelvic pain,12
Earwax blockage,1
Neuralgische Amyotrofie,1
Heart flutters,5
Headaches,91
Dissociative Identity Disorder,1
EDNOS,1
Flulike,2
postural tachycardia syndrome,1
Inflammation,20
ADHD,57
Obsessive-compulsive disorder,38
Hyperhidrosis,2
Multiple Trigger Points,2
Stomal Hernia,2
Achilles tendinitis,7
Chondromalacia patella,1
Exercise-induced asthma,1
Dermatillomania,1
Ankylosing spondylitis,39
Tethered Cord Syndrome,1
Sphincter of Oddi Dysfunction,4
Wegener's granulomatosis,1
High blood pressure (hypertension),3
neck shoulder back pain,2
Colitis,1
Cervical spondylosis,3
joint hypermobility,1
Colonic Inertia,1
Primary Raynaud's Phenomenon,1
Jaw pain,79
feet herpes,1
Low blood pressure (hypotension),4
Spastic Colon,1
psoraisis,1
Pneumonia,3
Lichen sclerosus,4
that weird nerve thing,2
Head Pain,20
Rib pain,36
Viral,1
Uveitis,2
Neocardiogenic syncope,1
Upper Back Pain,1
Binge Eating,2
Adult ADD,7
Hirschsprung's disease,2
anxiety disorder,8
Trichotillomania,2
Cognitive impairment,1
Low mood,26
Orthostatic tremor,1
Dissociative disorders,11
Chronic kidney disease,4
Hereditary hemorrhagic telangiectasia,2
Pet allergy,2
Hyperhidrosis (excessive sweating),1
Hirstuitism,1
Gout,2
Cluster headache,1
Lupus,43
Hormone Inbalance,1
hypertension,4
Genital warts,2
lack of appetite,1
Spasms,1
Central Auditory Processing Disorder,1
Fibrocystic breasts,1
Gerds,1
chronic foot pain,1
Goiter,2
Heart burn,1
Gastro-oesophageal-reflux,1
Cramps/Endo,1
Growing pains,1
Hip Pain,16
Anti-phosholipid syndrome,1
Epstein-Barr Virus,2
Aortic dissection,2
Atypical chest pain,1
Fatigue,734
Post Concussion Syndrome,1
synesthesia,1
Multiple Chemical Sensitivity,1
Varicose veins,2
delayed sleep phase disorder,3
Cubital tunnel syndrome,2
Low energy,5
Wrist pain,51
Painful Breathing,2
Numb arm,1
Muscle cramp,6
Dermatitis,2
Groin Pain,4
Chronic Migraines,73
Shrunken Ulna Nerve,2
Latex allergy,1
Protoporphyria,12
Fibromyalgia Questioning,2
Premenstrual disphoric disorder,2
Celiac Sprue,2
Stretch marks,2
Hypomania,15
postural orthostatic tachycardial syndrome,1
DSPS,2
lower ,2
Sun allergy,2
Postpartum depression,1
erythromelalgia,4
Diabetes insipidus,2
